time,left_joint_0,left_joint_1,left_joint_2,left_joint_3,left_joint_4,left_joint_5,left_joint_6,left_joint_7,right_joint_0,right_joint_1,right_joint_2,right_joint_3,right_joint_4,right_joint_5,right_joint_6,right_joint_7
1776326271.785513,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326271.786512,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.296134,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.2966764,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.5361812,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.5365813,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.7764647,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326272.7776785,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.0080144,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.0084615,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.2444677,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.2454731,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.4932513,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.4936318,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.72848,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.729701,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.9761322,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326273.9767299,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.2030349,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.2034507,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.4434292,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.4446456,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.681918,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.6828704,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.9404616,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326274.9416974,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.1754782,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.1765153,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.4443328,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.4448583,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.7504497,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.7517333,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.996172,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326275.9966435,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.2432802,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.24369,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.4695902,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.470679,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.6918795,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.6928778,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.9437482,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326276.9446342,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.2013142,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.2018533,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.4475782,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.4485593,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.685599,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.6866302,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0014,0.0,0.0,0.0,0.0
1776326277.9336226,0.0144,0.0345,-0.0166,0.0027,-0.0056,0.0012,0.0097,-0.0097,0.0338,0.0313,-0.0151,0.0024,-0.0092,0.0054,0.0103,-0.0103
1776326277.9345775,0.0226,0.0534,-0.0254,0.0038,-0.0088,0.0019,0.015,-0.015,0.0519,0.0481,-0.023,0.0043,-0.0145,0.0083,0.016,-0.0159
1776326278.1948867,0.0465,0.1021,-0.0457,0.0063,-0.0183,0.003,0.0295,-0.0295,0.0999,0.092,-0.0422,0.01,-0.0333,0.0168,0.0313,-0.0313
1776326278.1957035,0.0511,0.1101,-0.0481,0.0064,-0.0205,0.0033,0.0319,-0.0319,0.1074,0.0988,-0.0444,0.0108,-0.0375,0.018,0.0339,-0.0338
1776326278.4486878,0.065,0.1342,-0.0533,0.0066,-0.0285,0.0052,0.0386,-0.0386,0.1272,0.1185,-0.0474,0.0121,-0.0542,0.0201,0.0407,-0.0407
1776326278.4496164,0.0674,0.1385,-0.0539,0.0067,-0.0303,0.0056,0.0398,-0.0398,0.1302,0.1218,-0.0475,0.0122,-0.0575,0.0202,0.0419,-0.0418
1776326278.7089102,0.074,0.1517,-0.0553,0.007,-0.036,0.0072,0.0429,-0.0429,0.1375,0.1317,-0.0473,0.0121,-0.0668,0.0202,0.0449,-0.0449
1776326278.7095692,0.0751,0.1543,-0.0555,0.0072,-0.0372,0.0076,0.0434,-0.0434,0.1383,0.1335,-0.0471,0.012,-0.0684,0.0201,0.0454,-0.0454
1776326278.942627,0.0777,0.1613,-0.056,0.0076,-0.0405,0.0088,0.0447,-0.0447,0.1398,0.1381,-0.0466,0.0118,-0.0724,0.0196,0.0467,-0.0467
1776326278.9436412,0.0779,0.1621,-0.056,0.0077,-0.0409,0.009,0.0448,-0.0448,0.1398,0.1387,-0.0466,0.0118,-0.0729,0.0195,0.0468,-0.0468
1776326279.1736505,0.0794,0.1668,-0.0562,0.0082,-0.0434,0.01,0.0455,-0.0455,0.1394,0.1412,-0.0466,0.0118,-0.0755,0.0194,0.0475,-0.0475
1776326279.1745777,0.0797,0.1678,-0.0562,0.0085,-0.044,0.0103,0.0456,-0.0456,0.1391,0.1417,-0.0468,0.0118,-0.076,0.0194,0.0476,-0.0476
1776326279.404903,0.0804,0.1705,-0.0562,0.009,-0.0455,0.0112,0.0459,-0.0459,0.1377,0.1428,-0.0483,0.0121,-0.0771,0.0197,0.0479,-0.0479
1776326279.4057293,0.0806,0.1712,-0.0562,0.0093,-0.046,0.0114,0.046,-0.046,0.137,0.1431,-0.0492,0.0122,-0.0773,0.0199,0.0479,-0.0479
1776326279.6457934,0.081,0.1733,-0.0559,0.0101,-0.0473,0.0124,0.0461,-0.0462,0.1338,0.1442,-0.0547,0.0129,-0.0772,0.0209,0.0481,-0.0481
1776326279.646708,0.081,0.1735,-0.0559,0.0102,-0.0475,0.0126,0.0462,-0.0462,0.1332,0.1444,-0.0556,0.0131,-0.0771,0.0211,0.0481,-0.0481
1776326279.876512,0.0811,0.1751,-0.0551,0.0115,-0.0487,0.0138,0.0462,-0.0463,0.1264,0.1465,-0.0694,0.0147,-0.0743,0.0233,0.0482,-0.0482
1776326279.8777533,0.0811,0.1752,-0.055,0.0117,-0.0489,0.0139,0.0462,-0.0463,0.1256,0.1467,-0.0712,0.0149,-0.0739,0.0236,0.0482,-0.0482
1776326280.1134574,0.0808,0.1755,-0.054,0.0127,-0.0496,0.0148,0.0462,-0.0462,0.1197,0.1495,-0.0854,0.0161,-0.0703,0.0255,0.0481,-0.0481
1776326280.114643,0.0806,0.1755,-0.0536,0.0132,-0.0498,0.0152,0.0462,-0.0462,0.1173,0.1508,-0.0915,0.0166,-0.0686,0.0263,0.0481,-0.0481
1776326280.3282626,0.0803,0.1754,-0.053,0.0139,-0.0501,0.0157,0.0461,-0.0461,0.1128,0.1541,-0.1039,0.0173,-0.065,0.0279,0.048,-0.048
1776326280.3288302,0.0803,0.1754,-0.053,0.0139,-0.0501,0.0157,0.0461,-0.0461,0.1128,0.1541,-0.1039,0.0173,-0.065,0.0279,0.048,-0.048
1776326280.5448444,0.0797,0.1747,-0.0519,0.0151,-0.0505,0.0165,0.0458,-0.0458,0.1036,0.1637,-0.1327,0.0183,-0.0566,0.0315,0.0477,-0.0477
1776326280.545671,0.0796,0.1746,-0.0517,0.0152,-0.0506,0.0166,0.0458,-0.0458,0.1024,0.1653,-0.1367,0.0184,-0.0554,0.032,0.0476,-0.0477
1776326280.7584763,0.0794,0.174,-0.0512,0.0157,-0.0507,0.017,0.0456,-0.0456,0.097,0.1723,-0.1543,0.0189,-0.0502,0.0338,0.0474,-0.0475
1776326280.7594879,0.0793,0.1737,-0.051,0.0159,-0.0507,0.0171,0.0455,-0.0455,0.0947,0.1754,-0.1617,0.0191,-0.0481,0.0346,0.0474,-0.0474
1776326280.9787295,0.0789,0.1726,-0.0504,0.0164,-0.0507,0.0175,0.0451,-0.0451,0.0858,0.1902,-0.1928,0.0198,-0.0389,0.0372,0.047,-0.0471
1776326280.979631,0.0788,0.1725,-0.0503,0.0164,-0.0506,0.0175,0.0451,-0.0451,0.0847,0.192,-0.1965,0.0199,-0.0379,0.0375,0.047,-0.047
1776326281.2100022,0.0784,0.1714,-0.0499,0.0166,-0.0504,0.0177,0.0447,-0.0448,0.0761,0.2089,-0.2287,0.0208,-0.0288,0.0395,0.0467,-0.0467
1776326281.2105215,0.0784,0.1714,-0.0499,0.0166,-0.0504,0.0177,0.0447,-0.0448,0.0761,0.2089,-0.2287,0.0208,-0.0288,0.0395,0.0467,-0.0467
1776326281.4350588,0.0779,0.1699,-0.0494,0.0167,-0.05,0.0178,0.0444,-0.0444,0.0653,0.234,-0.2725,0.0223,-0.0165,0.0411,0.0464,-0.0464
1776326281.4354546,0.0779,0.1699,-0.0494,0.0167,-0.05,0.0178,0.0444,-0.0444,0.0653,0.234,-0.2725,0.0223,-0.0165,0.0411,0.0464,-0.0464
1776326281.645795,0.0774,0.1678,-0.049,0.0165,-0.0492,0.0178,0.0441,-0.0441,0.0525,0.2691,-0.33,0.0246,-0.0002,0.0416,0.0461,-0.0462
1776326281.6464932,0.0774,0.1676,-0.049,0.0164,-0.0491,0.0178,0.044,-0.0441,0.0511,0.2733,-0.3366,0.0248,0.0017,0.0416,0.0461,-0.0461
1776326281.871181,0.0769,0.1654,-0.0487,0.016,-0.048,0.0178,0.0437,-0.0437,0.0391,0.3131,-0.3942,0.0278,0.0174,0.04,0.0459,-0.046
1776326281.8715713,0.0769,0.1654,-0.0487,0.016,-0.048,0.0178,0.0437,-0.0437,0.0391,0.3131,-0.3942,0.0278,0.0174,0.04,0.0459,-0.046
1776326282.1130898,0.0767,0.1627,-0.0476,0.0153,-0.0466,0.0177,0.0435,-0.0435,0.0218,0.3747,-0.4741,0.0356,0.0362,0.034,0.0461,-0.0461
1776326282.1134748,0.0768,0.1622,-0.0475,0.0152,-0.0462,0.0178,0.0435,-0.0435,0.0166,0.395,-0.4989,0.0392,0.0419,0.031,0.0462,-0.0462
1776326282.3458803,0.0763,0.1592,-0.0467,0.0147,-0.044,0.0179,0.0429,-0.043,-0.0038,0.4777,-0.5983,0.0566,0.0648,0.0163,0.0461,-0.0461
1776326282.3467135,0.0761,0.1584,-0.0465,0.0146,-0.0435,0.0179,0.0428,-0.0428,-0.0083,0.4964,-0.6205,0.0609,0.0701,0.0126,0.0461,-0.0461
1776326282.5736258,0.0753,0.156,-0.0459,0.0143,-0.0415,0.0181,0.0423,-0.0423,-0.0226,0.5724,-0.7071,0.0819,0.0915,-0.0058,0.0458,-0.0458
1776326282.574566,0.0752,0.1558,-0.0458,0.0143,-0.0413,0.0182,0.0423,-0.0423,-0.0241,0.5838,-0.7195,0.0853,0.0947,-0.0089,0.0458,-0.0458
1776326282.8104377,0.0742,0.1553,-0.0457,0.0144,-0.0406,0.0185,0.0424,-0.0424,-0.0316,0.6521,-0.793,0.1058,0.113,-0.0274,0.0458,-0.0458
1776326282.8115435,0.0738,0.1553,-0.0456,0.0144,-0.0406,0.0185,0.0425,-0.0425,-0.0329,0.6705,-0.8122,0.1114,0.1176,-0.0325,0.0458,-0.0458
1776326282.9934654,0.0729,0.1556,-0.0454,0.0147,-0.041,0.0187,0.0429,-0.0429,-0.0348,0.7117,-0.8542,0.1236,0.1277,-0.0436,0.0459,-0.0459
1776326282.9945004,0.0727,0.1558,-0.0453,0.0147,-0.0412,0.0187,0.043,-0.043,-0.0349,0.7199,-0.8624,0.1259,0.1295,-0.0457,0.0459,-0.0459
1776326283.210976,0.0712,0.1573,-0.0449,0.0151,-0.0429,0.0189,0.0435,-0.0435,-0.0345,0.7701,-0.911,0.1396,0.1405,-0.0581,0.0461,-0.0461
1776326283.211661,0.0709,0.1577,-0.0448,0.0152,-0.0434,0.0189,0.0437,-0.0437,-0.0342,0.782,-0.9223,0.1426,0.143,-0.061,0.0462,-0.0461
1776326283.452952,0.0696,0.1591,-0.0446,0.0154,-0.045,0.0189,0.044,-0.044,-0.0328,0.8142,-0.952,0.1504,0.1494,-0.0685,0.0463,-0.0463
1776326283.453609,0.0692,0.1596,-0.0445,0.0155,-0.0455,0.019,0.0441,-0.0441,-0.0321,0.8239,-0.9608,0.1526,0.1512,-0.0706,0.0463,-0.0463
1776326283.6768172,0.0676,0.1617,-0.0442,0.0158,-0.0476,0.019,0.0445,-0.0445,-0.0295,0.8575,-0.99,0.1594,0.1567,-0.0775,0.0464,-0.0464
1776326283.677667,0.0673,0.162,-0.0442,0.0158,-0.0479,0.019,0.0445,-0.0445,-0.0291,0.8624,-0.9941,0.1603,0.1574,-0.0784,0.0465,-0.0465
1776326283.9273312,0.0664,0.1634,-0.044,0.016,-0.0492,0.0191,0.0447,-0.0447,-0.0273,0.8829,-1.0112,0.1642,0.1602,-0.0824,0.0466,-0.0466
1776326283.9277215,0.0664,0.1634,-0.044,0.016,-0.0492,0.0191,0.0447,-0.0447,-0.0273,0.8829,-1.0112,0.1642,0.1602,-0.0824,0.0466,-0.0466
1776326284.1498346,0.065,0.166,-0.0441,0.0163,-0.051,0.0193,0.0449,-0.0449,-0.0245,0.9125,-1.0349,0.1696,0.164,-0.0879,0.0468,-0.0468
1776326284.1506357,0.0646,0.1668,-0.0442,0.0163,-0.0515,0.0193,0.0449,-0.0449,-0.0238,0.9202,-1.041,0.171,0.165,-0.0893,0.0468,-0.0468
1776326284.3902566,0.0634,0.1695,-0.0447,0.0165,-0.053,0.0195,0.045,-0.045,-0.0217,0.9446,-1.0601,0.1757,0.1683,-0.0941,0.047,-0.047
1776326284.390636,0.0634,0.1695,-0.0447,0.0165,-0.053,0.0195,0.045,-0.045,-0.0217,0.9446,-1.0601,0.1757,0.1683,-0.0941,0.047,-0.047
1776326284.6258063,0.0616,0.1741,-0.046,0.0168,-0.0551,0.0198,0.0451,-0.0451,-0.0186,0.9825,-1.0897,0.1834,0.1732,-0.1017,0.0472,-0.0472
1776326284.626465,0.0614,0.1747,-0.0462,0.0168,-0.0554,0.0199,0.0451,-0.0451,-0.0182,0.9872,-1.0933,0.1844,0.1738,-0.1027,0.0472,-0.0472
1776326284.8547199,0.0604,0.1773,-0.0472,0.017,-0.0564,0.0202,0.0452,-0.0452,-0.0164,1.0068,-1.1084,0.1884,0.1761,-0.1067,0.0473,-0.0473
1776326284.855665,0.0601,0.1783,-0.0476,0.0171,-0.0567,0.0203,0.0452,-0.0452,-0.0157,1.0144,-1.1141,0.19,0.177,-0.1083,0.0473,-0.0473
1776326285.0765898,0.0593,0.1811,-0.0487,0.0173,-0.0576,0.0207,0.0452,-0.0452,-0.0132,1.0352,-1.1297,0.1945,0.1795,-0.1129,0.0474,-0.0474
1776326285.0778193,0.0591,0.1821,-0.0491,0.0174,-0.058,0.0208,0.0452,-0.0453,-0.0123,1.0425,-1.1351,0.1962,0.1804,-0.1145,0.0474,-0.0474
1776326285.3124716,0.0586,0.1848,-0.0503,0.0176,-0.0588,0.0212,0.0452,-0.0452,-0.0099,1.0599,-1.148,0.2003,0.1827,-0.1186,0.0474,-0.0474
1776326285.313698,0.0585,0.1865,-0.0511,0.0178,-0.0592,0.0215,0.0452,-0.0452,-0.0082,1.0706,-1.1559,0.2033,0.1845,-0.1213,0.0474,-0.0474
1776326285.5516865,0.0581,0.1898,-0.0534,0.0182,-0.0598,0.022,0.045,-0.045,-0.0047,1.0891,-1.1705,0.2102,0.1896,-0.1267,0.0465,-0.0465
1776326285.5524712,0.0579,0.1911,-0.0543,0.0184,-0.0599,0.0222,0.0449,-0.0449,-0.0035,1.0956,-1.1758,0.2132,0.1918,-0.1288,0.046,-0.046
1776326285.7780218,0.0561,0.1961,-0.0598,0.0196,-0.0597,0.0233,0.0441,-0.0441,-0.0003,1.1148,-1.1946,0.229,0.2037,-0.1385,0.0415,-0.0415
1776326285.778565,0.0561,0.1961,-0.0598,0.0196,-0.0597,0.0233,0.0441,-0.0441,-0.0003,1.1148,-1.1946,0.229,0.2037,-0.1385,0.0415,-0.0415
1776326286.033772,0.0516,0.2041,-0.0688,0.022,-0.0595,0.0249,0.043,-0.043,0.0009,1.1363,-1.2174,0.2604,0.2246,-0.1567,0.0322,-0.0322
1776326286.0344822,0.0508,0.205,-0.0698,0.0223,-0.0594,0.0251,0.0429,-0.0429,0.0006,1.1383,-1.2198,0.2647,0.2274,-0.1593,0.0309,-0.0309
1776326286.253916,0.0477,0.2082,-0.0733,0.0236,-0.0594,0.0258,0.0424,-0.0424,-0.0008,1.1447,-1.2282,0.2812,0.238,-0.1691,0.0261,-0.0261
1776326286.2547133,0.0469,0.2089,-0.0741,0.024,-0.0594,0.026,0.0423,-0.0423,-0.0012,1.146,-1.2302,0.2841,0.2404,-0.1713,0.0255,-0.0255
1776326286.4841828,0.0411,0.2136,-0.079,0.0262,-0.0594,0.0269,0.0418,-0.0418,-0.0049,1.1503,-1.2419,0.2999,0.2573,-0.1859,0.0245,-0.0244
1776326286.4846337,0.0411,0.2136,-0.079,0.0262,-0.0594,0.0269,0.0418,-0.0418,-0.0049,1.1503,-1.2419,0.2999,0.2573,-0.1859,0.0245,-0.0244
1776326286.7094946,0.0348,0.2184,-0.0834,0.0282,-0.0598,0.0276,0.0413,-0.0413,-0.0093,1.1433,-1.2481,0.3192,0.2725,-0.197,0.0225,-0.0229
1776326286.710488,0.0339,0.2191,-0.084,0.0285,-0.0599,0.0277,0.0412,-0.0413,-0.0099,1.1416,-1.2487,0.3211,0.2745,-0.1982,0.0225,-0.0229
1776326286.9490075,0.0273,0.2241,-0.0883,0.0306,-0.0605,0.0284,0.0408,-0.0409,-0.0157,1.122,-1.2506,0.3293,0.2875,-0.2044,0.0223,-0.0231
1776326286.9496684,0.0254,0.2255,-0.0895,0.0311,-0.0607,0.0287,0.0408,-0.0408,-0.0175,1.1135,-1.2501,0.3294,0.2909,-0.2048,0.0223,-0.0231
1776326287.192132,0.0214,0.2284,-0.092,0.0323,-0.0612,0.0293,0.0407,-0.0408,-0.0222,1.0907,-1.2484,0.3265,0.2985,-0.2042,0.0223,-0.0232
1776326287.1925082,0.0214,0.2284,-0.092,0.0323,-0.0612,0.0293,0.0407,-0.0408,-0.0222,1.0907,-1.2484,0.3265,0.2985,-0.2042,0.0223,-0.0232
1776326287.4470816,0.0153,0.231,-0.0944,0.0338,-0.062,0.0304,0.0407,-0.0408,-0.0299,1.0421,-1.2434,0.3099,0.3114,-0.195,0.0222,-0.0232
1776326287.447563,0.0153,0.231,-0.0944,0.0338,-0.062,0.0304,0.0407,-0.0408,-0.0299,1.0421,-1.2434,0.3099,0.3114,-0.195,0.0222,-0.0232
